,number,value,datetime_start,datetime_complete,duration,params_bpm_step,params_max_bpm,params_min_bpm,params_smooth_bpm_window,params_smooth_time_window,state
111,111,0.6145833333333334,2023-04-04 00:26:25.288910,2023-04-04 00:26:27.563958,0 days 00:00:02.275048,0.19385266882290036,185,42,8.560071535147067,0.960634626799949,COMPLETE
112,112,0.6145833333333334,2023-04-04 00:26:27.564279,2023-04-04 00:26:29.759528,0 days 00:00:02.195249,0.2000692696711458,185,42,8.27526857238041,0.7638226312165848,COMPLETE
113,113,0.59375,2023-04-04 00:26:29.759850,2023-04-04 00:26:32.020313,0 days 00:00:02.260463,0.2018183462844199,191,42,8.598934034221728,0.9475688099961656,COMPLETE
114,114,0.6041666666666666,2023-04-04 00:26:32.020636,2023-04-04 00:26:34.572209,0 days 00:00:02.551573,0.18149179169362156,185,40,8.274805810522329,0.758297860018894,COMPLETE
115,115,0.5729166666666666,2023-04-04 00:26:34.572546,2023-04-04 00:26:36.598580,0 days 00:00:02.026034,0.2321245668400811,194,38,7.843547032588939,1.2584270866935254,COMPLETE
116,116,0.6041666666666666,2023-04-04 00:26:36.598905,2023-04-04 00:26:38.317586,0 days 00:00:01.718681,0.26176122910125993,189,42,7.593855472124808,1.0593027334416818,COMPLETE
117,117,0.5885416666666666,2023-04-04 00:26:38.317913,2023-04-04 00:26:39.924461,0 days 00:00:01.606548,0.2831599704642359,185,37,8.201043691980598,0.820738134919012,COMPLETE
118,118,0.5989583333333334,2023-04-04 00:26:39.924788,2023-04-04 00:26:41.978171,0 days 00:00:02.053383,0.21654448764077003,187,43,8.413652398623466,1.3168227270184563,COMPLETE
119,119,0.6197916666666666,2023-04-04 00:26:41.978494,2023-04-04 00:26:44.199906,0 days 00:00:02.221412,0.1978222884352603,183,41,8.790475478408093,0.6842500842737067,COMPLETE
120,120,0.5625,2023-04-04 00:26:44.200228,2023-04-04 00:26:46.125686,0 days 00:00:01.925458,0.24743711008891425,195,41,8.777636924174306,0.7318512858831095,COMPLETE
121,121,0.625,2023-04-04 00:26:46.126010,2023-04-04 00:26:48.391270,0 days 00:00:02.265260,0.19595378404235142,184,40,8.576668220511664,1.0719411521257107,COMPLETE
122,122,0.6197916666666666,2023-04-04 00:26:48.391602,2023-04-04 00:26:50.624667,0 days 00:00:02.233065,0.19647941074649494,183,40,8.45395202524817,1.0321887778282048,COMPLETE
123,123,0.59375,2023-04-04 00:26:50.624996,2023-04-04 00:26:53.029202,0 days 00:00:02.404206,0.19077193039605111,189,39,8.522208297864934,0.966038606673195,COMPLETE
124,124,0.609375,2023-04-04 00:26:53.029526,2023-04-04 00:26:55.765884,0 days 00:00:02.736358,0.16400689777767635,183,36,8.853582830775771,1.1693666798951885,COMPLETE
125,125,0.5833333333333334,2023-04-04 00:26:55.766212,2023-04-04 00:26:57.831660,0 days 00:00:02.065448,0.22608264249873458,192,40,7.990064965952572,1.4491585424348439,COMPLETE
126,126,0.5989583333333334,2023-04-04 00:26:57.831987,2023-04-04 00:27:00.345886,0 days 00:00:02.513899,0.18045466686446998,187,38,8.571712012954741,0.9950118894750255,COMPLETE
127,127,0.625,2023-04-04 00:27:00.346213,2023-04-04 00:27:03.275108,0 days 00:00:02.928895,0.14808567368079173,183,41,8.929627476970067,0.6212792317408227,COMPLETE
128,128,0.625,2023-04-04 00:27:03.275437,2023-04-04 00:27:06.172736,0 days 00:00:02.897299,0.15127961740678667,183,39,8.869644848255696,0.5160839614677089,COMPLETE
129,129,0.609375,2023-04-04 00:27:06.173063,2023-04-04 00:27:09.188341,0 days 00:00:03.015278,0.14536730745612128,183,39,8.901308834031044,0.5344859126695638,COMPLETE
130,130,0.6041666666666666,2023-04-04 00:27:09.188686,2023-04-04 00:27:12.200339,0 days 00:00:03.011653,0.14788769510944114,182,36,9.23978096184346,0.6287328300099977,COMPLETE
131,131,0.59375,2023-04-04 00:27:12.200680,2023-04-04 00:27:14.909181,0 days 00:00:02.708501,0.16700376129939815,189,41,8.722440292574447,1.2355510889806034,COMPLETE
132,132,0.609375,2023-04-04 00:27:14.909516,2023-04-04 00:27:17.066811,0 days 00:00:02.157295,0.20323093761848968,182,41,9.01508945077214,0.8453969339435149,COMPLETE
